incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,severity,resolution,num_arrests,property_loss_usd,reported_online,notes,weapon_used_blunt object,weapon_used_firearm,weapon_used_gun,weapon_used_hands,weapon_used_hands/feet,weapon_used_knife,weapon_used_pistol,weapon_used_rifle,weapon_used_unarmed,weapon_used_unknown,case_status_investgation,case_status_open,case_status_pending,case_status_pendng,case_status_resolved,case_status_under investigation,case_status_unknown
INC004454,Domestc Violence, NORTHEAST,Centerville,TX,3323 Lincoln St,40.099758,-105.485628,2023-10-13 21:41:25,OFF0086,Chris,Williams,1855.0,SUS00172,Linda,Hall,28.0,F,Unknown,VIC00459,David,Scott,50.0,Unknown,449-700-2520,4,Unknown,3.0,182.99,False,Incident at 3323 Lincoln St. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
INC002273,Deception,West,Centerville,TX,2315 Maple Dr,43.48519,-101.580376,2021-03-10 23:33:28,OFF0109,Susan,Davis,5571.5,SUS00768,Michelle,Johnson,52.0,Other,Asian,VIC00012,Matthew,Davis,31.0,Unknown,883-830-9019,Med,Arres Made,5.0,31735.44,Yes,Incident at 2315 Maple Dr. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC000818,B&E,northeast,Lakewood,CA,2462 Maple Dr,32.141191,-117.776882,2021-07-27 22:05:23,OFF0122,Charles,Moore,7742.0,SUS00765,Chris,White,48.0,Unknown,Black,VIC00533,Charles,Martin,65.0,male,9345242284,3,arrest made,4.0,35932.34,Unknown,Incident at 2462 Maple Dr. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INC002934,Sex Assault,South,Maplewood,NY,3931 Main St,29.983815,-85.196999,2021-08-15 08:48:51,OFF0022,Ashley,Johnson,3775.0,SUS00174,Karen,Moore,55.0,Unknown,asian,VIC00220,Robert,Davis,50.0,Unknown,4269049829,high,Warning Issued,5.0,29735.54,1,Incident at 3931 Main St. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
INC002675,robbery,Southwest  ,Riverside,FL,6225 Maple Dr,27.439319,-75.295341,2021-01-19 13:43:15,OFF0081,Mark,Miller,3099.0,SUS00057,Richard,Young,58.0,male,Other,VIC00350,William,Martin,63.0,MALE,650-233-5048,1,NO ARREST,1.0,34728.52,YES,Incident at 6225 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
INC002647,DV,Northwest  ,Maplewood,CA,9979 Park Rd,38.570986,-115.082002,2018-09-11 19:01:23,OFF0122,barbara,Davis,3584.0,SUS00055,Jessica,Miller,32.0,M,white,VIC00478,Karen,White,46.0,Other,897-219-8850,Low,arrest made,2.0,21039.92,True,Incident at 9979 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
INC004444,kidnapping,Cen,Fairview,FL,1928 Main St,27.297836,-113.705261,2018-10-30 13:11:52,OFF0058,Ashley,Scott,5608.0,SUS00342,Joseph,Moore,46.0,MALE,hispanic,0,Missing,Missing,50.0,Unknown,Missing,2,Dismissed,4.0,23681.434999999998,Unknown,Incident at 1928 Main St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
INC000596,Sexual Assualt,West  ,Fairview,GA,2647 Lincoln St,45.918297,-104.129108,2023-05-17 09:57:20,OFF0096,Carol,Taylor,3046.0,SUS00080,Michael,Torres,53.0,Unknown,hispanic,VIC00086,Jennifer,Smith,69.0,M,6704092813,4,Unknown,4.0,40535.13,no,Incident at 2647 Lincoln St. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC001402,Kidnaping,NOR,Centerville,PA,6976 Cedar Lane,43.05053,-92.692878,2021-09-07 07:37:50,OFF0095,Nancy,Hall,1657.0,SUS00188,Jennifer,Harris,68.0,MALE,Unknown,VIC00305,Matthew,Wilson,79.0,Other,540-831-5766,CRITICAL,Case Dismissed,2.0,14745.63,0,Incident at 6976 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
INC001253,Robbery,Mid,Fairview,TX,4974 River Rd,25.239401,-112.10445,2022-03-13 23:46:03,OFF0045,Mary,Moore,1650.0,SUS00250,Ashley,Torres,34.0,Male,Other,VIC00311,Patricia,Garcia,19.0,MALE,769-450-7959,4,Unknown,1.0,19996.69,YES,Incident at 4974 River Rd. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
INC003187,FRAUD, Southeast,Springfield,OH,7012 Elm Blvd,38.785548,-94.657886,2023-11-11 13:40:02,OFF0058,Jessica,White,7920.0,SUS00311,Jessica,Garcia,-71.0,m,Other,VIC00422,Linda,Torres,48.0,Female,Missing,Unknown,Unknown,-3.0,11857.23,0,Incident at 7012 Elm Blvd. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC002886,Drug Offense,Central  ,Oakdale,TX,8760 Main St,45.901163,-116.020397,2022-02-02 04:08:06,OFF0137,Barbara,Allen,1398.0,SUS00668,Chris,Wright,-17.0,m,Unknown,VIC00771,Daniel,Wright,32.0,Unknown,842-984-3511,3,Unknown,0.0,23681.434999999998,Yes,Incident at 8760 Main St. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
INC000681,Theft ,NORTH,Centerville,NY,1928 Cedar Lane,41.832224,-76.324314,2022-06-21 05:42:43,OFF0056,Donna,Thomas,8591.0,SUS00318,Emily,Hill,46.0,female,White,0,Missing,Missing,50.0,Unknown,Missing,high,arrest made,-3.0,626.09,Unknown,Incident at 1928 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001620,DUI,Wes,Maplewood,NY,7053 River Rd,39.391054,-107.311735,2023-04-16 15:32:40,OFF0135,Ashley,Torres,5768.0,SUS00648,David,Torres,56.0,Male,Asian,VIC00247,William,Thomas,74.0,m,912-148-2675,1,warning,3.0,17466.05,False,Incident at 7053 River Rd. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
INC000930,DUI,Northeast  ,Springfield,OH,5154 Sunset Blvd,29.834157,-84.71212,2024-06-28 21:59:27,OFF0073,Patricia,Johnson,7631.0,SUS00007,Emily,Jackson,74.0,F,Black,VIC00418,Donna,Hall,292.0,Unknown,551-298-2299,high,Arrest Made,5.0,8226.19,YES,Incident at 5154 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC001204,Drugs,Central,Fairview,FL,1011 Park Rd,38.450896,-116.533683,2018-05-16 12:14:30,OFF0031,Daniel,Green,1321.0,SUS00283,Michael,Miller,17.0,M,White,VIC00598,Anthony,Young,85.0,m,447-939-5164,Unknown,NO ARREST,5.0,986.68,True,Incident at 1011 Park Rd. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
INC003254,Trespassing, Central,Hillcrest,PA,2980 Park Rd,25.990067,-92.422034,2019-10-22 14:41:12,OFF0113,Thomas,Hill,7072.0,SUS00292,Jessica,Lee,58.0,Male,Unknown,VIC00139,Carol,Wilson,56.0,Unknown,Missing,4,Unknown,1.0,17242.66,YES,Incident at 2980 Park Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
INC002600,DV,WEST,Fairview,FL,5025 Lincoln St,38.948018,-88.282787,2021-05-28 07:56:07,OFF0053,James,Taylor,6325.0,SUS00396,Carol,Smith,69.0,male,hispanic,VIC00609,Jennifer,Lee,46.0,F,6092016594,MEDIUM,Unknown,2.0,17484.3,yes,Incident at 5025 Lincoln St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INC004650,DV,NORTH,Oakdale,OH,4842 Main St,26.91008,-94.198249,2021-03-17 07:32:07,OFF0031,James,Anderson,5733.0,SUS00762,Chris,Lee,55.0,M,Black,VIC00517,Jennifer,Hall,74.0,F,520-813-3649,Unknown,Warning Issued,5.0,21966.15,No,Incident at 4842 Main St. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
INC003049,domestic  violence,SOUTHEAST,Springfield,PA,9399 Cedar Lane,29.965989,-98.326212,2020-11-02 04:28:07,OFF0062,Mark,Jackson,4034.0,SUS00260,William,Young,55.0,M,asian,0,Missing,Missing,50.0,Unknown,Missing,Crit,Unknown,3.0,17494.71,1,Incident at 9399 Cedar Lane. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC002122,VANDALISM, South,Riverside,GA,5591 Park Rd,36.834416,-88.017763,04/04/2020 21:23,OFF0063,Karen,Hall,4288.0,SUS00090,William,Brown,249.0,Male,Unknown,VIC00707,Thomas,Garcia,84.0,f,473-864-2457,high,Case Dismissed,0.0,23681.434999999998,YES,Incident at 5591 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
INC002072,Theft ,Southwest,Riverside,OH,656 Main St,46.841721,-82.584432,2023-07-27 19:12:25,OFF0057,Thomas,Anderson,3970.0,SUS00532,John,Wilson,22.0,male,Hispanic,VIC00706,Sarah,Smith,48.0,male,Missing,Crit,Case Dismissed,0.0,44744.64,yes,Incident at 656 Main St. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INC003485,Dom. Violence,Mid,Lakewood,TX,855 Cedar Lane,41.323448,-94.657886,2019-07-29 20:36:47,OFF0057,thomas,Walker,9768.0,SUS00711,Jessica,Torres,28.0,Unknown,asian,VIC00101,John,Smith,71.0,Unknown,947-849-1263,2,Dismissed,2.0,23681.434999999998,yes,Incident at 855 Cedar Lane. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC001299,Drunk Driving,northwest,Riverside,GA,1999 Washington Ave,26.394741,-81.62821,2019-08-08 07:48:07,OFF0008,Carol,White,2714.0,SUS00310,Donna,Thompson,56.0,male,White,VIC00955,Barbara,Anderson,254.0,m,762-235-9094,Unknown,Dismissed,5.0,19829.56,NO,Incident at 1999 Washington Ave. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
INC001200,Murder,East,Centerville,IL,1172 Main St,44.313203,-71.731325,2019-11-19 11:53:45,OFF0116,Susan,Brown,5885.0,SUS00110,Karen,Wright,62.0,F,Unknown,VIC00394,Charles,Thompson,33.0,male,824-835-8436,Unknown,warning,4.0,19656.29,yes,Incident at 1172 Main St. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INC000886,trespassing,Southeast,Lakewood,PA,8617 Washington Ave,36.419306,-107.058782,2018-09-07 11:16:29,OFF0086,Donna,Taylor,8972.0,SUS00554,Patricia,Davis,55.0,Unknown,hispanic,VIC00206,Barbara,Nguyen,50.0,Female,689-784-6541,High,warning,4.0,30114.44,YES,Incident at 8617 Washington Ave. Officer responded at scene.,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC003420,Graffiti,Cen,Centerville,GA,8591 Sunset Blvd,38.562617,-83.438995,2022-05-23 05:18:10,OFF0018,Emily,Wilson,1136.0,SUS00290,Karen,Young,27.0,Female,hispanic,VIC00680,Jessica,Young,39.0,m,554-268-1709,Medium,Arres Made,2.0,17557.98,no,Missing,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
INC002241,DRUG OFFENSE,Northwest  ,Lakewood,GA,9967 Elm Blvd,43.821898,-87.357033,02/08/2022 10:55,OFF0058,Emily,White,6776.0,SUS00768,Joseph,Lee,63.0,FEMALE,Other,VIC00857,Daniel,Taylor,13.0,FEMALE,7282375379,4,No Arrest,3.0,16694.56,0,Missing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC002253,DUII,  Central  ,Oakdale,FL,7310 River Rd,29.242913,-101.8554,2024-04-04 15:47:26,OFF0149,nancy,Williams,2775.0,SUS00654,Anthony,Jackson,20.0,FEMALE,Unknown,VIC00587,Linda,Hall,21.0,Female,650-753-5495,Low,Unknown,2.0,43841.68,no,Incident at 7310 River Rd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
INC001662,Kidnaping,central,Lakewood,CA,1955 Park Rd,47.540138,-114.145455,2024-10-03 16:08:02,OFF0033,Michael,Young,5091.0,SUS00666,Mary,Davis,38.0,MALE,Black,VIC00239,Matthew,Thompson,43.0,female,697-264-8649,High,No Arrest,4.0,19499.28,Unknown,Incident at 1955 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
INC002205,Armed Robbery,  East  ,Oakdale,NC,5726 Washington Ave,33.491662,-87.926095,2019-12-09 02:42:59,OFF0146,Matthew,Smith,4617.0,SUS00655,Barbara,Martin,24.0,F,Other,VIC00342,Carol,Garcia,45.0,Male,Missing,1,warning,1.0,35979.02,0,Incident at 5726 Washington Ave. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
INC001247,Fire Setting,Eas,Hillcrest,NY,4253 Washington Ave,36.1744,-94.657886,2019-12-13 13:35:46,OFF0077,Michelle,Garcia,2527.0,SUS00066,Joseph,Walker,33.0,F,hispanic,VIC00323,Sarah,Davis,235.0,Unknown,524-186-5101,MEDIUM,No Arrest,3.0,46460.62,No,Missing,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
INC000967,D.U.I., Northwest,Springfield,PA,5294 Washington Ave,46.466182,-76.889132,03/24/2022 14:51,OFF0035,jennifer,Miller,3772.0,SUS00297,William,Davis,16.0,Male,BLACK,VIC00245,Charles,Brown,14.0,f,639-973-8689,1,Case Dismissed,3.0,37940.01,NO,Incident at 5294 Washington Ave. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
INC004925,Narcotics,Nor,Centerville,CA,1687 Cedar Lane,34.355435,-81.334818,2021-03-05 19:58:50,OFF0036,THOMAS,White,5986.0,SUS00716,Ashley,Hall,67.0,Unknown,Unknown,VIC00768,Donna,Davis,49.0,Unknown,844-590-3632,Low,NO ARREST,5.0,620.23,1,Incident at 1687 Cedar Lane. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC002902,Kidnapping,central,Maplewood,NY,3983 Washington Ave,37.388443,-74.014301,2020-12-01 00:16:21,OFF0008,Karen,Jones,3647.0,SUS00501,Emily,Hall,46.0,Other,White,0,Missing,Missing,50.0,Unknown,Missing,Unknown,No Arrest,5.0,3409.05,YES,Missing,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC000310,Breaking & Entering,north,Lakewood,TX,4841 Maple Dr,26.221745,-97.81535,2021-04-15 23:46:03,OFF0111,john,Lee,5571.5,SUS00364,Karen,Harris,17.0,f,hispanic,VIC00070,Michael,Moore,50.0,Other,211-203-3391,Low,Dismissed,-1.0,31533.73,NO,Missing,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
INC004724,FRAUD,WEST,Lakewood,IL,1793 Sunset Blvd,108.3192,-79.082504,2020-08-14 08:09:33,OFF0112,Michelle,Young,3608.0,SUS00640,Mark,Wright,33.0,FEMALE,Unknown,VIC00811,Anthony,Wright,68.0,Male,640-468-4688,low,Arrest Made,4.0,48532.89,no,Incident at 1793 Sunset Blvd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
INC003026,Burglary,Cen,Maplewood,IL,9874 Oak Ave,43.387323,-106.088137,2023-06-13 23:42:46,OFF0097,Jennifer,Wright,7278.0,SUS00282,Richard,Garcia,36.0,Unknown,Unknown,VIC00915,Nancy,White,52.0,MALE,633-279-8655,MEDIUM,warning,4.0,42183.12,NO,Missing,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
INC004100,Scam,Nor,Maplewood,TX,2097 Park Rd,29.107897,-70.318476,2018-03-06 19:08:34,OFF0006,Anthony,Harris,3489.0,SUS00572,Sarah,Brown,19.0,Unknown,hispanic,VIC00429,Nancy,Davis,84.0,Unknown,770-392-7198,Critical,Warning Issued,5.0,174.89,Unknown,Missing,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
INC001836,sexual assault,Nor,Centerville,NY,1092 Main St,36.70818,54.9494,2018-03-04 07:24:06,OFF0137,Nancy,Hill,1108.0,SUS00347,Sarah,Harris,54.0,Unknown,Unknown,VIC00547,John,Lee,60.0,M,(356) -65-2-5824,MEDIUM,Arrest Made,3.0,13702.71,False,Incident at 1092 Main St. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC002444,ASSAULT,Nor,Springfield,NC,2554 Oak Ave,26.512325,-71.737805,2022-11-24 13:32:50,OFF0052,Ashley,Thompson,4417.0,SUS00628,William,Garcia,72.0,male,Unknown,VIC00540,Michelle,Lee,62.0,m,Missing,4,arrest made,2.0,45489.04,Yes,Incident at 2554 Oak Ave. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
INC001904,ROBBERY,SOUTHEAST,Hillcrest,TX,4904 Washington Ave,42.655515,-70.07891,2018-01-14 22:21:19,OFF0135,  Patricia  ,Johnson,3622.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00962,Michael,Jones,50.0,f,618-184-4989,Low,Arrest Made,3.0,30651.67,1,Incident at 4904 Washington Ave. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC001372,drug  offense,Cen,Springfield,FL,9856 Sunset Blvd,36.8883775,-94.657886,2022-11-25 03:32:30,OFF0091,Linda,Martin,8735.0,SUS00023,Ashley,Wilson,17.0,Female,Asian,VIC00883,Karen,Young,60.0,f,711-670-3134,3,warning,3.0,30429.9,YES,Incident at 9856 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
INC004386,Vandlism,SOUTH,Oakdale,NY,889 Sunset Blvd,34.641315,-94.657886,2022-07-26 16:44:42,OFF0081,Jennifer,Davis,1281.0,SUS00240,Richard,Smith,48.0,F,BLACK,VIC00413,Jessica,Garcia,36.0,Unknown,6387074603,MEDIUM,Arrest Made,4.0,1765.73,Yes,Incident at 889 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
INC001993,Assault & Battery,NORTHWEST,Lakewood,FL,4363 Sunset Blvd,37.370043,-111.727953,2021-04-07 16:01:03,OFF0145,ashley,Jones,1381.0,SUS00736,Emily,Anderson,33.0,Unknown,Asian,VIC00530,Karen,Wright,55.0,Unknown,755-289-5416,3,Arrest Made,0.0,9180.84,YES,Missing,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INC001495,Drug Offence,NORTHWEST,Fairview,IL,9522 Main St,40.470871,-100.672305,2023-05-23 09:48:51,OFF0135,Patricia,Miller,9249.0,SUS00692,Robert,Scott,29.0,Unknown,Unknown,VIC00108,Emily,Brown,229.0,F,931-611-7511,CRITICAL,Unknown,4.0,23681.434999999998,no,Incident at 9522 Main St. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC003051,DRUG OFFENSE,South,Hillcrest,GA,914 Sunset Blvd,40.343416,-76.700611,2018-01-17 02:12:50,OFF0043,Barbara,Harris,3888.0,SUS00512,Karen,Anderson,61.0,Unknown,white,VIC00428,Joseph,Jackson,75.0,MALE,392-283-3421,low,Dismissed,4.0,14344.38,1,Incident at 914 Sunset Blvd. Officer responded at scene.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
INC004665,Drug Offence, North,Springfield,AZ,4693 Elm Blvd,32.885586,-96.611207,2019-09-13 02:39:16,OFF0052,Robert,Martin,4195.0,SUS00757,David,Jones,62.0,F,Black,VIC00395,Michelle,Anderson,52.0,Female,505-414-1243,2,Arrest Made,4.0,35785.19,yes,Incident at 4693 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
INC000856,Homicide,NORTHWEST,Centerville,GA,3361 Sunset Blvd,39.213317,-115.557522,2018-12-13 17:58:28,OFF0109,Anthony,Wright,4044.0,SUS00144,Mary,Martin,15.0,Unknown,Unknown,VIC00215,Susan,Brown,274.0,male,2765599903,low,Arres Made,4.0,27955.6,no,Incident at 3361 Sunset Blvd. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
